Wall R-Value,Roof R-Value,Window R-Value,SOG R-Value,Floors R-Value,LPD Reduction,Fan W/CFM,ERV Eff,HVAC,Energy Savings %,EUI (kWh/m2),Carbon Savings %,Carbon Intensity (kg/m2),Electric Peak kW,CMHC MLI,Cost Premium $
25,40,3,"R10,4ft",20,0.4,0.75,,Boiler,23,165,11,68,158,20 Points," 3,686,287 "
20,50,3,"R10,4ft",30,0.25,0.75,,Boiler,23,166,11,68,161,20 Points," 3,771,342 "
20,50,3,"R10,4ft",30,0.4,0.75,,Boiler,23,166,11,68,158,20 Points," 3,771,942 "
30,30,3,"R10,4ft",20,0.25,0.75,,Boiler,23,166,11,68,161,20 Points," 3,600,032 "
10,30,6.3,"R10,4ft",30,0.25,1,,Boiler,23,169,11,68,165,20 Points," 2,589,775 "
10,30,4.7,"R10,US",20,0.4,0.75,,Boiler,23,165,11,68,158,20 Points," 2,466,175 "
25,30,3,"R10,4ft",30,0.25,1,,Boiler,23,169,11,68,165,20 Points," 3,283,680 "
30,30,3,"R10,4ft",20,0.4,0.75,,Boiler,23,166,11,68,158,20 Points," 3,600,632 "
15,30,3,"R10,US",20,0.25,1,,Boiler,23,168,11,68,165,20 Points," 2,650,577 "
10,30,6.3,"R10,4ft",20,0.4,1,,Boiler,23,169,11,68,162,20 Points," 2,590,375 "
10,40,4.7,"R10,4ft",20,0.4,1,,Boiler,23,170,11,68,162,20 Points," 2,868,582 "
10,40,6.3,"R10,4ft",30,0.25,0.75,,Boiler,23,166,11,68,161,20 Points," 2,991,782 "
20,40,3,"R10,4ft",30,0.25,0.75,,Boiler,23,167,11,68,161,20 Points," 3,369,135 "
15,30,3,"R10,US",30,0.25,1,,Boiler,23,168,11,68,165,20 Points," 2,650,577 "
15,50,3,"R10,4ft",20,0.25,1,,Boiler,23,170,10,68,165,20 Points," 3,454,991 "
15,30,4.7,"R10,4ft",30,0.4,0.75,,Boiler,23,165,11,68,158,20 Points," 2,782,727 "
10,50,4.7,"R10,4ft",30,0.25,0.75,,Boiler,23,167,11,68,161,20 Points," 3,269,989 "
15,30,4.7,"R10,4ft",20,0.4,0.75,,Boiler,23,165,11,68,158,20 Points," 2,782,727 "
25,40,3,"R10,4ft",30,0.4,0.75,,Boiler,23,165,11,68,158,20 Points," 3,686,287 "
25,30,3,"R10,4ft",30,0.4,1,,Boiler,23,168,11,68,162,20 Points," 3,284,280 "
10,50,4.7,"R10,4ft",20,0.25,1,,Boiler,23,168,11,68,165,20 Points," 3,270,189 "
10,30,4.7,"R10,US",30,0.4,0.75,,Boiler,23,165,11,68,158,20 Points," 2,466,175 "
10,30,6.3,"R10,4ft",20,0.25,1,,Boiler,23,169,11,68,165,20 Points," 2,589,775 "
15,40,3,"R10,4ft",30,0.4,1,0.75,Heat Pump,24,109,10,56,284,20 Points," 3,443,383 "
20,30,3,"R10,4ft",20,0.25,0.75,0.75,Heat Pump,24,108,10,56,282,20 Points," 3,356,928 "
15,40,3,"R10,4ft",20,0.4,0.75,0.75,Heat Pump,24,109,8,57,276,20 Points," 3,443,183 "
10,40,4.7,"R10,4ft",20,0.4,0.75,0.75,Heat Pump,24,107,10,56,276,20 Points," 3,258,381 "
15,50,3,"R10,4ft",20,0.25,0.75,0.75,Heat Pump,24,108,10,56,282,20 Points," 3,844,790 "
10,30,4.7,"R10,4ft",30,0.4,1,0.75,Heat Pump,24,109,10,56,284,20 Points," 2,856,374 "
20,30,3,"R10,4ft",20,0.4,0.75,0.75,Heat Pump,24,108,10,56,276,20 Points," 3,357,528 "
10,40,3,"R10,US",20,0.4,1,0.75,Heat Pump,24,109,10,56,285,20 Points," 3,126,831 "
15,40,3,"R10,4ft",30,0.4,0.75,0.75,Heat Pump,24,109,8,57,276,20 Points," 3,443,183 "
10,40,3,"R10,US",30,0.4,1,0.75,Heat Pump,24,109,10,56,285,20 Points," 3,126,831 "
20,30,3,"R10,4ft",30,0.4,0.75,0.75,Heat Pump,24,108,10,56,276,20 Points," 3,357,528 "
15,40,3,"R10,4ft",30,0.25,0.75,0.75,Heat Pump,24,109,8,56,282,20 Points," 3,442,583 "
10,40,4.7,"R10,4ft",30,0.4,0.75,0.75,Heat Pump,24,107,10,56,276,20 Points," 3,258,381 "
15,50,3,"R10,4ft",30,0.4,0.75,0.75,Heat Pump,24,108,10,56,276,20 Points," 3,845,390 "
15,30,3,"R10,4ft",20,0.25,1,0.75,Heat Pump,24,110,8,57,289,20 Points," 3,040,576 "
15,50,3,"R10,4ft",20,0.4,0.75,0.75,Heat Pump,24,108,10,56,276,20 Points," 3,845,390 "
10,50,3,"R10,US",20,0.25,0.75,0.75,Heat Pump,24,108,10,56,282,20 Points," 3,528,238 "
10,30,4.7,"R10,4ft",20,0.25,1,0.75,Heat Pump,24,109,10,56,289,20 Points," 2,855,774 "
15,40,3,"R10,4ft",20,0.4,1,0.75,Heat Pump,24,109,10,56,284,20 Points," 3,443,383 "
10,40,3,"R10,US",20,0.25,1,0.75,Heat Pump,24,109,10,56,289,20 Points," 3,126,231 "
20,30,3,"R10,4ft",30,0.25,0.75,0.75,Heat Pump,24,108,10,56,282,20 Points," 3,356,928 "
15,40,3,"R10,4ft",20,0.25,0.75,0.75,Heat Pump,24,109,8,56,282,20 Points," 3,442,583 "
10,30,4.7,"R10,4ft",20,0.4,1,0.75,Heat Pump,24,109,10,56,284,20 Points," 2,856,374 "
10,50,3,"R10,US",20,0.4,0.75,0.75,Heat Pump,24,108,10,56,278,20 Points," 3,528,838 "
15,30,3,"R10,4ft",30,0.25,1,0.75,Heat Pump,24,110,8,57,289,20 Points," 3,040,576 "
10,40,3,"R10,US",30,0.25,1,0.75,Heat Pump,24,109,10,56,289,20 Points," 3,126,231 "
15,50,3,"R10,4ft",30,0.25,0.75,0.75,Heat Pump,24,108,10,56,282,20 Points," 3,844,790 "
10,50,3,"R10,US",30,0.25,0.75,0.75,Heat Pump,24,108,10,56,282,20 Points," 3,528,238 "
10,30,4.7,"R10,4ft",30,0.25,1,0.75,Heat Pump,24,109,10,56,289,20 Points," 2,855,774 "
10,50,3,"R10,US",30,0.4,0.75,0.75,Heat Pump,24,108,10,56,278,20 Points," 3,528,838 "
10,50,3,"R10,4ft",30,0.4,1,0.8,Heat Pump,24,109,10,56,285,20 Points," 3,701,038 "
10,50,3,"R10,4ft",20,0.25,1,0.8,Heat Pump,24,109,10,56,289,20 Points," 3,700,438 "
10,40,3,"R10,4ft",30,0.25,1,0.8,Heat Pump,24,110,8,56,289,20 Points," 3,298,231 "
15,30,3,"R10,4ft",20,0.4,0.75,0.8,Heat Pump,24,108,10,56,276,20 Points," 3,212,976 "
10,30,3,"R10,US",30,0.4,0.75,0.8,Heat Pump,24,108,10,56,278,20 Points," 2,896,424 "
15,30,3,"R10,4ft",20,0.25,0.75,0.8,Heat Pump,24,108,10,56,282,20 Points," 3,212,376 "
10,50,3,"R10,4ft",30,0.25,1,0.8,Heat Pump,24,109,10,56,289,20 Points," 3,700,438 "
10,50,3,"R10,4ft",20,0.4,1,0.8,Heat Pump,24,109,10,56,285,20 Points," 3,701,038 "
15,30,3,"R10,4ft",30,0.4,0.75,0.8,Heat Pump,24,108,10,56,276,20 Points," 3,212,976 "
10,40,3,"R10,4ft",20,0.25,1,0.8,Heat Pump,24,110,8,56,289,20 Points," 3,298,231 "
15,30,3,"R10,4ft",30,0.25,0.75,0.8,Heat Pump,24,108,10,56,282,20 Points," 3,212,376 "
10,30,3,"R10,US",30,0.25,0.75,0.8,Heat Pump,24,108,10,56,284,20 Points," 2,895,824 "
10,30,3,"R10,US",20,0.25,0.75,0.8,Heat Pump,24,108,10,56,284,20 Points," 2,895,824 "
10,30,3,"R10,US",20,0.4,0.75,0.8,Heat Pump,24,108,10,56,278,20 Points," 2,896,424 "
10,30,3,"R10,4ft",30,0.25,0.75,,Heat Pump,24,108,10,56,284,20 Points," 2,723,824 "
10,30,3,"R10,4ft",20,0.25,0.75,,Heat Pump,24,108,10,56,284,20 Points," 2,723,824 "
10,30,3,"R10,4ft",30,0.4,0.75,,Heat Pump,24,108,10,56,278,20 Points," 2,724,424 "
10,30,3,"R10,4ft",20,0.4,0.75,,Heat Pump,24,108,10,56,278,20 Points," 2,724,424 "
25,50,4.7,"R10,4ft",20,0.25,1,0.75,Boiler,24,166,11,67,164,20 Points," 4,219,844 "
25,30,4.7,"R10,US",30,0.4,0.75,0.75,Boiler,24,163,11,68,158,20 Points," 3,415,830 "
15,40,6.3,"R10,US",30,0.25,0.75,0.75,Boiler,24,163,11,68,160,20 Points," 3,308,334 "
20,40,6.3,"R10,4ft",20,0.4,1,0.75,Boiler,24,167,11,68,161,20 Points," 3,625,685 "
20,50,6.3,"R10,4ft",20,0.25,0.75,0.75,Boiler,24,165,11,68,160,20 Points," 4,027,092 "
15,30,6.3,"R10,US",20,0.25,1,0.75,Boiler,24,166,11,68,165,20 Points," 2,906,327 "
20,30,6.3,"R10,US",30,0.25,0.75,0.75,Boiler,24,162,12,67,160,20 Points," 3,222,679 "
30,40,6.3,"R10,4ft",20,0.4,0.75,0.75,Boiler,24,162,11,67,157,20 Points," 4,258,589 "
30,30,6.3,"R10,4ft",30,0.4,1,0.75,Boiler,24,165,11,67,161,20 Points," 3,856,582 "
25,40,6.3,"R10,4ft",20,0.4,0.75,0.75,Boiler,24,164,11,68,157,20 Points," 3,942,037 "
25,30,6.3,"R10,4ft",30,0.4,1,0.75,Boiler,24,167,11,68,161,20 Points," 3,540,030 "
15,40,6.3,"R10,US",20,0.4,0.75,0.75,Boiler,24,163,11,68,158,20 Points," 3,308,934 "
15,50,4.7,"R10,US",30,0.4,1,0.75,Boiler,24,165,11,67,162,20 Points," 3,587,341 "
30,40,4.7,"R10,4ft",30,0.25,1,0.75,Boiler,24,166,11,67,164,20 Points," 4,134,189 "
20,50,6.3,"R10,4ft",20,0.4,1,0.75,Boiler,24,165,11,67,161,20 Points," 4,027,892 "
30,30,6.3,"R10,4ft",30,0.25,1,0.75,Boiler,24,166,11,67,164,20 Points," 3,855,982 "
15,30,6.3,"R10,US",30,0.25,1,0.75,Boiler,24,166,11,68,165,20 Points," 2,906,327 "
15,40,4.7,"R10,US",30,0.25,1,0.75,Boiler,24,167,11,68,165,20 Points," 3,184,534 "
25,50,4.7,"R10,4ft",30,0.25,1,0.75,Boiler,24,166,11,67,164,20 Points," 4,219,844 "
30,40,4.7,"R10,4ft",20,0.25,1,0.75,Boiler,24,166,11,67,164,20 Points," 4,134,189 "
30,50,3,"R10,US",30,0.4,1,0.75,Boiler,24,166,11,68,162,20 Points," 4,405,246 "
20,40,6.3,"R10,4ft",30,0.25,1,0.75,Boiler,24,167,11,68,164,20 Points," 3,625,085 "
25,40,6.3,"R10,4ft",30,0.4,0.75,0.75,Boiler,24,164,11,68,157,20 Points," 3,942,037 "
25,30,4.7,"R10,US",20,0.4,0.75,0.75,Boiler,24,163,11,68,158,20 Points," 3,415,830 "
20,40,4.7,"R10,US",20,0.25,0.75,0.75,Boiler,24,163,11,67,160,20 Points," 3,500,885 "
30,50,4.7,"R10,4ft",30,0.4,0.75,0.75,Boiler,24,164,11,68,157,20 Points," 4,536,796 "
20,30,4.7,"R10,US",30,0.25,1,0.75,Boiler,24,166,11,68,164,20 Points," 3,098,879 "
20,30,6.3,"R10,US",20,0.25,0.75,0.75,Boiler,24,162,12,67,160,20 Points," 3,222,679 "
25,30,6.3,"R10,4ft",20,0.25,1,0.75,Boiler,24,167,11,68,164,20 Points," 3,539,430 "
15,40,6.3,"R10,US",30,0.4,0.75,0.75,Boiler,24,163,11,68,158,20 Points," 3,308,934 "
25,30,6.3,"R10,4ft",20,0.4,1,0.75,Boiler,24,167,11,68,161,20 Points," 3,540,030 "
20,40,4.7,"R10,US",30,0.25,0.75,0.75,Boiler,24,163,11,67,160,20 Points," 3,500,885 "
30,50,3,"R10,US",20,0.25,1,0.75,Boiler,24,166,11,68,164,20 Points," 4,404,646 "
15,30,6.3,"R10,US",20,0.4,1,0.75,Boiler,24,166,11,68,162,20 Points," 2,906,927 "
30,50,4.7,"R10,4ft",20,0.4,0.75,0.75,Boiler,24,164,11,68,157,20 Points," 4,536,796 "
20,50,6.3,"R10,4ft",30,0.25,0.75,0.75,Boiler,24,165,11,68,160,20 Points," 4,027,092 "
20,30,4.7,"R10,US",20,0.4,1,0.75,Boiler,24,166,11,68,162,20 Points," 3,099,479 "
20,40,6.3,"R10,4ft",30,0.4,1,0.75,Boiler,24,167,11,68,161,20 Points," 3,625,685 "
25,30,4.7,"R10,US",30,0.25,0.75,0.75,Boiler,24,163,11,68,160,20 Points," 3,415,230 "
20,50,6.3,"R10,4ft",30,0.4,1,0.75,Boiler,24,165,11,67,161,20 Points," 4,027,892 "
30,50,4.7,"R10,4ft",30,0.25,0.75,0.75,Boiler,24,164,11,68,160,20 Points," 4,536,196 "
15,50,4.7,"R10,US",20,0.25,1,0.75,Boiler,24,166,11,67,164,20 Points," 3,586,741 "
25,50,6.3,"R10,4ft",20,0.4,0.75,0.75,Boiler,24,162,11,67,157,20 Points," 4,344,244 "
15,50,4.7,"R10,US",20,0.4,1,0.75,Boiler,24,165,11,67,162,20 Points," 3,587,341 "
25,50,4.7,"R10,4ft",30,0.4,1,0.75,Boiler,24,166,11,68,161,20 Points," 4,220,444 "
15,50,4.7,"R10,US",30,0.25,1,0.75,Boiler,24,166,11,67,164,20 Points," 3,586,741 "
25,50,6.3,"R10,4ft",20,0.25,0.75,0.75,Boiler,24,163,12,67,160,20 Points," 4,343,644 "
30,40,6.3,"R10,4ft",30,0.4,0.75,0.75,Boiler,24,162,11,67,157,20 Points," 4,258,589 "
30,40,4.7,"R10,4ft",30,0.4,1,0.75,Boiler,24,166,11,68,161,20 Points," 4,134,789 "
30,30,6.3,"R10,4ft",20,0.25,1,0.75,Boiler,24,166,11,67,164,20 Points," 3,855,982 "
15,40,4.7,"R10,US",20,0.25,1,0.75,Boiler,24,167,11,68,165,20 Points," 3,184,534 "
30,40,6.3,"R10,4ft",20,0.25,0.75,0.75,Boiler,24,163,12,67,160,20 Points," 4,257,989 "
30,50,3,"R10,US",20,0.4,1,0.75,Boiler,24,166,11,68,162,20 Points," 4,405,246 "
20,30,4.7,"R10,US",20,0.25,1,0.75,Boiler,24,166,11,68,164,20 Points," 3,098,879 "
30,50,3,"R10,US",30,0.25,1,0.75,Boiler,24,166,11,68,164,20 Points," 4,404,646 "
25,50,6.3,"R10,4ft",30,0.25,0.75,0.75,Boiler,24,163,12,67,160,20 Points," 4,343,644 "
25,50,6.3,"R10,4ft",30,0.4,0.75,0.75,Boiler,24,162,11,67,157,20 Points," 4,344,244 "
30,50,4.7,"R10,4ft",20,0.25,0.75,0.75,Boiler,24,164,11,68,160,20 Points," 4,536,196 "
30,40,6.3,"R10,4ft",30,0.25,0.75,0.75,Boiler,24,163,12,67,160,20 Points," 4,257,989 "
20,40,4.7,"R10,US",30,0.4,0.75,0.75,Boiler,24,163,11,68,158,20 Points," 3,501,485 "
20,30,4.7,"R10,US",30,0.4,1,0.75,Boiler,24,166,11,68,162,20 Points," 3,099,479 "
20,40,6.3,"R10,4ft",20,0.25,1,0.75,Boiler,24,167,11,68,164,20 Points," 3,625,085 "
25,40,6.3,"R10,4ft",20,0.25,0.75,0.75,Boiler,24,164,11,68,160,20 Points," 3,941,437 "
25,30,4.7,"R10,US",20,0.25,0.75,0.75,Boiler,24,163,11,68,160,20 Points," 3,415,230 "
25,40,6.3,"R10,4ft",30,0.25,0.75,0.75,Boiler,24,164,11,68,160,20 Points," 3,941,437 "
15,30,6.3,"R10,US",30,0.4,1,0.75,Boiler,24,166,11,68,162,20 Points," 2,906,927 "
30,40,4.7,"R10,4ft",20,0.4,1,0.75,Boiler,24,166,11,68,161,20 Points," 4,134,789 "
20,40,4.7,"R10,US",20,0.4,0.75,0.75,Boiler,24,163,11,68,158,20 Points," 3,501,485 "
25,50,4.7,"R10,4ft",20,0.4,1,0.75,Boiler,24,166,11,68,161,20 Points," 4,220,444 "
25,30,6.3,"R10,4ft",30,0.25,1,0.75,Boiler,24,167,11,68,164,20 Points," 3,539,430 "
15,40,6.3,"R10,US",20,0.25,0.75,0.75,Boiler,24,163,11,68,160,20 Points," 3,308,334 "
20,30,6.3,"R10,US",20,0.4,0.75,0.75,Boiler,24,162,11,67,158,20 Points," 3,223,279 "
30,30,6.3,"R10,4ft",20,0.4,1,0.75,Boiler,24,165,11,67,161,20 Points," 3,856,582 "
20,30,6.3,"R10,US",30,0.4,0.75,0.75,Boiler,24,162,11,67,158,20 Points," 3,223,279 "
20,50,4.7,"R10,4ft",30,0.4,0.75,0.8,Boiler,24,164,11,68,157,20 Points," 4,075,692 "
30,30,4.7,"R10,4ft",20,0.25,0.75,0.8,Boiler,24,164,11,68,160,20 Points," 3,903,782 "
15,50,6.3,"R10,4ft",30,0.25,0.75,0.8,Boiler,24,164,11,68,160,20 Points," 3,882,541 "
25,40,3,"R10,US",20,0.25,1,0.8,Boiler,24,166,11,67,165,20 Points," 3,857,887 "
30,40,3,"R10,US",30,0.4,0.75,0.8,Boiler,24,163,11,68,158,20 Points," 4,174,839 "
25,50,3,"R10,US",20,0.25,0.75,0.8,Boiler,24,163,11,67,160,20 Points," 4,259,894 "
25,30,4.7,"R10,4ft",20,0.25,1,0.8,Boiler,24,166,11,68,164,20 Points," 3,587,430 "
15,40,6.3,"R10,4ft",20,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,481,134 "
30,40,3,"R10,US",20,0.4,0.75,0.8,Boiler,24,163,11,68,158,20 Points," 4,174,839 "
20,40,6.3,"R10,4ft",30,0.4,0.75,0.8,Boiler,24,162,12,67,157,20 Points," 3,797,485 "
30,30,3,"R10,US",20,0.25,1,0.8,Boiler,24,167,11,68,165,20 Points," 3,772,232 "
15,40,6.3,"R10,4ft",30,0.25,1,0.8,Boiler,24,166,11,67,164,20 Points," 3,480,534 "
20,50,4.7,"R10,4ft",20,0.4,0.75,0.8,Boiler,24,164,11,68,157,20 Points," 4,075,692 "
20,30,6.3,"R10,4ft",20,0.25,0.75,0.8,Boiler,24,165,11,68,160,20 Points," 3,394,679 "
10,50,6.3,"R10,US",30,0.4,0.75,0.8,Boiler,24,164,11,68,158,20 Points," 3,566,589 "
10,40,6.3,"R10,US",20,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,164,582 "
15,50,6.3,"R10,4ft",30,0.4,0.75,0.8,Boiler,24,164,11,68,158,20 Points," 3,883,141 "
20,30,6.3,"R10,4ft",30,0.25,1,0.8,Boiler,24,165,12,67,164,20 Points," 3,394,879 "
10,50,6.3,"R10,US",20,0.4,1,0.8,Boiler,24,165,12,67,162,20 Points," 3,566,789 "
25,50,3,"R10,US",20,0.4,0.75,0.8,Boiler,24,163,11,68,158,20 Points," 4,260,494 "
20,50,4.7,"R10,4ft",20,0.25,0.75,0.8,Boiler,24,164,11,68,160,20 Points," 4,075,092 "
15,40,4.7,"R10,US",20,0.25,0.75,0.8,Boiler,24,163,11,67,161,20 Points," 3,356,334 "
25,40,4.7,"R10,4ft",20,0.4,0.75,0.8,Boiler,24,163,11,67,157,20 Points," 3,990,037 "
20,30,6.3,"R10,4ft",30,0.4,1,0.8,Boiler,24,165,11,67,162,20 Points," 3,395,479 "
20,40,6.3,"R10,4ft",20,0.4,0.75,0.8,Boiler,24,162,12,67,157,20 Points," 3,797,485 "
25,40,4.7,"R10,4ft",30,0.25,0.75,0.8,Boiler,24,163,11,67,160,20 Points," 3,989,437 "
20,30,6.3,"R10,4ft",20,0.4,1,0.8,Boiler,24,165,11,67,162,20 Points," 3,395,479 "
10,40,6.3,"R10,US",30,0.25,1,0.8,Boiler,24,166,11,68,165,20 Points," 3,163,982 "
10,50,6.3,"R10,US",30,0.4,1,0.8,Boiler,24,165,12,67,162,20 Points," 3,566,789 "
10,50,6.3,"R10,US",20,0.4,0.75,0.8,Boiler,24,164,11,68,158,20 Points," 3,566,589 "
30,30,3,"R10,US",30,0.25,1,0.8,Boiler,24,167,11,68,165,20 Points," 3,772,232 "
20,50,3,"R10,US",20,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,944,142 "
25,50,3,"R10,US",30,0.4,0.75,0.8,Boiler,24,163,11,68,158,20 Points," 4,260,494 "
20,50,3,"R10,US",20,0.25,1,0.8,Boiler,24,166,11,68,165,20 Points," 3,943,542 "
15,40,6.3,"R10,4ft",30,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,481,134 "
25,30,6.3,"R10,4ft",30,0.25,0.75,0.8,Boiler,24,163,12,67,160,20 Points," 3,711,230 "
15,40,4.7,"R10,US",30,0.25,0.75,0.8,Boiler,24,163,11,67,161,20 Points," 3,356,334 "
15,30,4.7,"R10,US",30,0.25,1,0.8,Boiler,24,166,11,67,165,20 Points," 2,954,327 "
20,30,6.3,"R10,4ft",30,0.25,0.75,0.8,Boiler,24,165,11,68,160,20 Points," 3,394,679 "
15,40,6.3,"R10,4ft",20,0.25,1,0.8,Boiler,24,166,11,67,164,20 Points," 3,480,534 "
30,30,3,"R10,US",30,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,772,832 "
30,30,4.7,"R10,4ft",20,0.4,0.75,0.8,Boiler,24,164,11,68,157,20 Points," 3,904,382 "
25,30,4.7,"R10,4ft",30,0.25,1,0.8,Boiler,24,166,11,68,164,20 Points," 3,587,430 "
25,30,4.7,"R10,4ft",30,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,588,030 "
25,30,6.3,"R10,4ft",20,0.25,0.75,0.8,Boiler,24,163,12,67,160,20 Points," 3,711,230 "
20,50,3,"R10,US",30,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,944,142 "
20,50,4.7,"R10,4ft",30,0.25,0.75,0.8,Boiler,24,164,11,68,160,20 Points," 4,075,092 "
30,30,4.7,"R10,4ft",30,0.4,0.75,0.8,Boiler,24,164,11,68,157,20 Points," 3,904,382 "
15,40,4.7,"R10,US",20,0.4,0.75,0.8,Boiler,24,163,11,67,158,20 Points," 3,356,934 "
10,40,6.3,"R10,US",20,0.25,1,0.8,Boiler,24,166,11,68,165,20 Points," 3,163,982 "
30,40,3,"R10,US",20,0.25,0.75,0.8,Boiler,24,163,11,67,160,20 Points," 4,174,239 "
15,30,4.7,"R10,US",20,0.25,1,0.8,Boiler,24,166,11,67,165,20 Points," 2,954,327 "
25,30,6.3,"R10,4ft",20,0.4,0.75,0.8,Boiler,24,163,11,67,157,20 Points," 3,711,830 "
15,50,6.3,"R10,4ft",20,0.4,0.75,0.8,Boiler,24,164,11,68,158,20 Points," 3,883,141 "
10,50,6.3,"R10,US",20,0.25,0.75,0.8,Boiler,24,164,11,68,161,20 Points," 3,565,989 "
25,50,3,"R10,US",30,0.25,0.75,0.8,Boiler,24,163,11,67,160,20 Points," 4,259,894 "
30,40,3,"R10,US",30,0.25,0.75,0.8,Boiler,24,163,11,67,160,20 Points," 4,174,239 "
25,30,6.3,"R10,4ft",30,0.4,0.75,0.8,Boiler,24,163,11,67,157,20 Points," 3,711,830 "
15,50,6.3,"R10,4ft",20,0.25,0.75,0.8,Boiler,24,164,11,68,160,20 Points," 3,882,541 "
20,40,4.7,"R10,4ft",30,0.25,1,0.8,Boiler,24,166,11,67,164,20 Points," 3,673,085 "
15,30,4.7,"R10,US",30,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 2,954,927 "
10,40,6.3,"R10,US",30,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,164,582 "
15,40,4.7,"R10,US",30,0.4,0.75,0.8,Boiler,24,163,11,67,158,20 Points," 3,356,934 "
30,30,4.7,"R10,4ft",30,0.25,0.75,0.8,Boiler,24,164,11,68,160,20 Points," 3,903,782 "
25,40,3,"R10,US",30,0.4,1,0.8,Boiler,24,165,11,67,162,20 Points," 3,858,487 "
20,40,4.7,"R10,4ft",20,0.25,1,0.8,Boiler,24,166,11,67,164,20 Points," 3,673,085 "
30,30,3,"R10,US",20,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,772,832 "
20,50,3,"R10,US",30,0.25,1,0.8,Boiler,24,166,11,68,165,20 Points," 3,943,542 "
20,30,6.3,"R10,4ft",20,0.25,1,0.8,Boiler,24,165,12,67,164,20 Points," 3,394,879 "
25,40,4.7,"R10,4ft",20,0.25,0.75,0.8,Boiler,24,163,11,67,160,20 Points," 3,989,437 "
25,40,3,"R10,US",20,0.4,1,0.8,Boiler,24,165,11,67,162,20 Points," 3,858,487 "
15,30,4.7,"R10,US",20,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 2,954,927 "
10,50,6.3,"R10,US",30,0.25,0.75,0.8,Boiler,24,164,11,68,161,20 Points," 3,565,989 "
25,40,4.7,"R10,4ft",30,0.4,0.75,0.8,Boiler,24,163,11,67,157,20 Points," 3,990,037 "
25,40,3,"R10,US",30,0.25,1,0.8,Boiler,24,166,11,67,165,20 Points," 3,857,887 "
20,40,4.7,"R10,4ft",30,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,673,685 "
25,30,4.7,"R10,4ft",20,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,588,030 "
20,40,4.7,"R10,4ft",20,0.4,1,0.8,Boiler,24,166,11,68,162,20 Points," 3,673,685 "
15,30,4.7,"R10,4ft",20,0.4,1,,Boiler,24,166,11,67,162,20 Points," 2,782,927 "
15,40,4.7,"R10,4ft",30,0.4,0.75,,Boiler,24,162,12,67,158,20 Points," 3,184,934 "
15,40,4.7,"R10,4ft",20,0.4,0.75,,Boiler,24,162,12,67,158,20 Points," 3,184,934 "
30,30,3,"R10,4ft",20,0.4,1,,Boiler,24,167,11,68,162,20 Points," 3,600,832 "
10,50,6.3,"R10,4ft",30,0.4,0.75,,Boiler,24,164,11,68,158,20 Points," 3,394,589 "
30,30,3,"R10,4ft",20,0.25,1,,Boiler,24,167,11,68,165,20 Points," 3,600,232 "
30,40,3,"R10,4ft",20,0.4,0.75,,Boiler,24,163,11,67,158,20 Points," 4,002,839 "
20,30,3,"R10,US",20,0.25,0.75,,Boiler,24,163,11,67,161,20 Points," 2,966,929 "
25,50,3,"R10,4ft",30,0.25,0.75,,Boiler,24,164,11,67,160,20 Points," 4,087,894 "
15,40,3,"R10,US",30,0.25,1,,Boiler,24,165,11,67,165,20 Points," 3,052,784 "
10,40,6.3,"R10,4ft",20,0.25,1,,Boiler,24,166,11,67,165,20 Points," 2,991,982 "
10,30,4.7,"R10,US",30,0.4,1,,Boiler,24,166,11,68,162,20 Points," 2,466,375 "
10,40,4.7,"R10,US",30,0.4,0.75,,Boiler,24,162,11,67,158,20 Points," 2,868,382 "
10,40,4.7,"R10,US",30,0.25,0.75,,Boiler,24,163,12,67,161,20 Points," 2,867,782 "
15,30,4.7,"R10,4ft",20,0.25,1,,Boiler,24,166,11,67,165,20 Points," 2,782,327 "
25,50,3,"R10,4ft",20,0.25,0.75,,Boiler,24,164,11,67,160,20 Points," 4,087,894 "
20,50,3,"R10,4ft",30,0.4,1,,Boiler,24,167,11,68,162,20 Points," 3,772,142 "
30,40,3,"R10,4ft",30,0.25,0.75,,Boiler,24,164,11,67,160,20 Points," 4,002,239 "
15,40,3,"R10,US",20,0.4,1,,Boiler,24,165,11,67,162,20 Points," 3,053,384 "
15,30,4.7,"R10,4ft",30,0.25,1,,Boiler,24,166,11,67,165,20 Points," 2,782,327 "
25,40,3,"R10,4ft",30,0.25,0.75,,Boiler,24,165,11,68,161,20 Points," 3,685,687 "
20,30,3,"R10,US",20,0.4,0.75,,Boiler,24,163,11,68,158,20 Points," 2,967,529 "
30,40,3,"R10,4ft",20,0.25,0.75,,Boiler,24,164,11,67,160,20 Points," 4,002,239 "
